flow_id,timestamp,packet_length,direction,label
2,0.179194066979169,201,-1,2
2,0.212927690532432,599,-1,2
2,0.225181131495602,84,-1,2
2,0.227898766870341,500,1,2
2,0.234132118676998,194,-1,2
2,0.238431629986836,51,-1,2
2,0.246778840563957,46,1,2
2,0.254134235433942,553,-1,2
2,0.257403548829763,710,1,2
2,0.285156012993953,788,1,2
2,0.29944649540604,286,1,2
2,0.329619401920197,459,-1,2
2,0.329867575160156,237,1,2
2,0.331018900259651,298,1,2
2,0.395685084310075,515,-1,2
2,0.402659923535127,52,1,2
2,0.40421378605985,69,-1,2
2,0.438445929335418,130,-1,2
2,0.44976053513529,244,1,2
2,0.451526489085,93,1,2
2,0.519186186746487,460,-1,2
2,0.526393528426721,339,-1,2
2,0.550650502848343,804,1,2
2,0.552222793175673,624,-1,2
2,0.552810169731024,321,1,2
2,0.553957106828734,185,1,2
2,0.568879029338772,337,-1,2
2,0.571848039947503,418,-1,2
2,0.575227080948065,192,1,2
2,0.598072066200921,463,-1,2
2,0.601824808006176,324,-1,2
2,0.667757428885413,427,1,2
2,0.678098666848655,340,-1,2
2,0.707491417804796,314,1,2
2,0.749802430031876,953,-1,2
2,0.801093586290783,622,1,2
2,0.808333402227329,284,-1,2
2,0.829916951879993,644,1,2
2,0.836355059286499,383,1,2
2,0.890913075593018,635,-1,2
2,0.913998302738401,515,-1,2
2,0.926340875430195,355,1,2
2,0.931037022504444,102,-1,2
2,0.953903829108532,214,-1,2
2,0.963275397968674,432,1,2
2,0.965696666839674,473,1,2
2,0.975391275584124,300,1,2
2,1.00452909095692,139,-1,2
2,1.07879189328072,588,-1,2
2,1.0815748617933,564,1,2
2,1.15858456876874,426,1,2
2,1.16126201669401,151,-1,2
2,1.17399973056309,229,1,2
2,1.17525708468268,40,-1,2
2,1.17975039797116,663,1,2
2,1.17979175849836,64,-1,2
2,1.2007475671254,447,1,2
2,1.20604802752975,340,-1,2
2,1.22427752876627,430,-1,2
2,1.23896209542678,493,1,2
2,1.24828215346058,659,-1,2
2,1.25098304158365,308,-1,2
2,1.25130393276576,231,1,2
2,1.25657612479684,237,-1,2
2,1.27403276358806,581,-1,2
2,1.29131825995268,697,-1,2
2,1.29740581198507,443,-1,2
2,1.3260503041157,472,1,2
2,1.37010978523118,501,-1,2
2,1.39084383325114,184,1,2
2,1.41579264697536,777,1,2
2,1.44011975534699,355,-1,2
2,1.46920199230128,303,1,2
2,1.53255937865601,411,1,2
2,1.61304761440624,167,1,2
2,1.61329468646155,40,1,2
2,1.6302779321675,492,1,2
2,1.64940318105433,277,-1,2
2,1.65712680740046,486,-1,2
2,1.68756873281258,333,-1,2
2,1.68859541589702,299,-1,2
2,1.69340260856153,279,1,2
2,1.74169283928163,251,-1,2
2,1.75915838485105,572,1,2
2,1.76173510079096,259,-1,2
2,1.76287218011092,475,1,2
2,1.77808351258234,387,1,2
2,1.78785790178488,587,1,2
2,1.82364906612907,549,-1,2
2,1.82382647816052,540,1,2
2,1.85307515795514,270,1,2
2,1.85425462746895,98,1,2
2,1.86288116108576,313,1,2
2,1.87284142896386,487,-1,2
2,1.88620316514841,40,-1,2
2,1.91553852469863,396,1,2
2,1.9502240365718,435,1,2
2,1.98046243917082,283,-1,2
2,2.01405554174644,562,-1,2
2,2.01903542629532,200,1,2
2,2.04002471239912,182,-1,2
2,2.09702528093715,527,-1,2
2,2.09765297612199,397,-1,2
2,2.10012378526723,529,-1,2
2,2.10162359562807,362,1,2
2,2.1017256993615,330,1,2
3,0,1074,-1,3
3,0.0118610282963797,1005,-1,3
3,0.0127775248677418,1460,1,3
3,0.0837430429649359,1133,1,3
3,0.0956410828760985,1460,1,3
3,0.120015886195653,873,-1,3
3,0.124257876902199,1027,-1,3
3,0.176180665989006,530,-1,3
3,0.187198621298643,1378,-1,3
3,0.192496609623159,1070,-1,3
3,0.194205969669133,1460,1,3
3,0.205632889867928,1174,1,3
3,0.226597300173479,1456,-1,3
3,0.241042721260076,1009,1,3
3,0.24525836621851,1363,-1,3
3,0.26208985898739,1350,1,3
3,0.366902011859173,1438,-1,3
3,0.369048545161883,1460,1,3
3,0.380201038705168,1264,-1,3
3,0.391925130047867,1362,-1,3
3,0.437944587870214,938,-1,3
3,0.450460754455927,479,1,3
3,0.478413211766006,1460,-1,3
3,0.491279846520686,1268,-1,3
3,0.558441961054107,1460,-1,3
3,0.571005525294642,1198,-1,3
3,0.5710231186793,811,-1,3
3,0.661987514285943,1322,1,3
3,0.662680225027718,1131,-1,3
3,0.689655272823015,1011,-1,3
3,0.693807165040663,1195,-1,3
3,0.70116939644653,726,1,3
3,0.718190415346833,1261,-1,3
3,0.727286503994812,964,-1,3
3,0.731172153735455,1454,-1,3
3,0.758351947650664,833,1,3
3,0.791882758702213,1176,-1,3
3,0.804005038553031,768,-1,3
3,0.810406555689663,718,-1,3
3,0.818549593709699,1112,1,3
3,0.825326000655795,1163,1,3
3,0.85025807643307,1318,1,3
3,0.856290945412041,971,-1,3
3,0.919846633127741,1439,-1,3
3,0.938083853895342,1460,1,3
3,1.09279536540719,1460,-1,3
3,1.12655152377387,655,-1,3
3,1.15666737524683,1176,-1,3
3,1.18444452743278,991,-1,3
3,1.19533967001561,1081,-1,3
3,1.22369904704172,1460,-1,3
3,1.24774149641505,1112,1,3
3,1.29086355217188,1199,-1,3
3,1.32042861344675,1272,-1,3
3,1.36487715887853,1355,-1,3
3,1.4433156252522,1275,1,3
3,1.45846845793867,396,-1,3
3,1.47056291580259,1130,-1,3
3,1.48492866064921,1217,-1,3
3,1.5079975129855,600,1,3
3,1.53704195063324,1136,-1,3
3,1.54145057203296,574,1,3
3,1.56112138681536,873,-1,3
3,1.58319163834128,1124,-1,3
3,1.69309727075633,506,1,3
3,1.72535165970935,1241,-1,3
3,1.75436374088255,1416,1,3
3,1.78194088444994,1460,1,3
3,1.79827378538805,1101,1,3
3,1.81711690573801,830,1,3
3,1.8320490009354,530,-1,3
3,1.84008996261814,1267,1,3
3,1.84630121395243,1460,-1,3
3,1.85623464323043,719,1,3
3,1.85759951471268,1460,-1,3
3,1.97773586556937,732,1,3
3,2.02665908520562,1229,1,3
3,2.17319420139466,1460,1,3
3,2.18623446752475,1460,-1,3
3,2.18946100329625,1427,1,3
3,2.23184233458929,1460,1,3
3,2.23411526805803,1032,-1,3
3,2.31838419144045,1460,1,3
3,2.32041855478745,737,-1,3
3,2.35177445247374,1460,-1,3
3,2.42042875647821,1249,-1,3
3,2.44208307327486,1460,-1,3
3,2.48286954203058,1157,-1,3
3,2.5205409067169,1247,-1,3
3,2.55593981069703,1215,-1,3
3,2.56252086012325,1399,-1,3
3,2.58105307626979,705,-1,3
3,2.61606228035687,751,1,3
3,2.63087475892819,925,-1,3
3,2.64089069978723,893,-1,3
3,2.67988055138179,1460,1,3
3,2.70636992214489,990,1,3
3,2.76950997209153,1460,1,3
3,2.82076297566361,1003,1,3
3,2.83228357349316,743,1,3
3,2.88348875444616,1448,-1,3
3,2.90281013018078,1254,-1,3
3,2.91312516534046,1199,-1,3
3,2.980207486081,1215,-1,3
3,2.99721285032814,1440,-1,3
3,3.03802430653486,996,-1,3
3,3.03915764066686,1460,-1,3
3,3.06095592745517,1460,-1,3
3,3.06742635085437,1263,-1,3
3,3.08534910657631,952,-1,3
3,3.17945931969951,1313,1,3
3,3.19317069206356,840,-1,3
3,3.19466520752521,915,1,3
3,3.20990949328591,868,-1,3
3,3.21589271200956,1179,1,3
3,3.21958465264328,1460,1,3
3,3.26392644767082,1390,-1,3
3,3.31045517320103,1460,-1,3
3,3.32523585625418,1121,-1,3
3,3.35190864017265,1015,1,3
3,3.35714419566503,1040,1,3
3,3.36030424036473,1460,1,3
3,3.39150706711114,754,-1,3
3,3.43471431066255,1460,-1,3
3,3.44214794612252,1280,1,3
3,3.48089863878614,1182,1,3
3,3.48675667329393,1384,-1,3
3,3.51251585351417,1186,1,3
3,3.52464008759443,1460,1,3
3,3.59508786723863,1460,1,3
3,3.60924277855618,1114,1,3
3,3.63308039504759,738,1,3
3,3.64908232589867,1264,-1,3
3,3.70259352789602,1460,-1,3
3,3.71175368922319,967,-1,3
3,3.71618096177271,1309,1,3
3,3.76205269345771,1379,-1,3
3,3.83244424036138,1350,1,3
3,3.94479048736582,737,-1,3
3,3.95808682840913,1378,1,3
3,3.97305897582413,1460,-1,3
3,3.99117476999345,859,-1,3
3,4.03501214901252,992,-1,3
3,4.06319079403996,1460,1,3
3,4.07879302513667,934,-1,3
3,4.09978205893093,1341,1,3
3,4.10015074961903,1193,1,3
3,4.15990691366908,1086,-1,3
3,4.17081597757736,1460,1,3
3,4.19798252804277,1144,-1,3
3,4.22342750210617,1215,1,3
3,4.23338288456238,1045,-1,3
3,4.24440906192513,1242,-1,3
3,4.24467253570837,834,-1,3
3,4.30625201660952,1121,1,3
3,4.37412133503687,1460,-1,3
3,4.38379621553502,861,-1,3
3,4.40022158236533,1232,-1,3
3,4.43904281146949,1022,-1,3
3,4.51503320142602,1460,-1,3
3,4.58875489366563,899,1,3
3,4.5921099742735,1460,1,3
3,4.6416385091607,1170,-1,3
3,4.67550710725454,813,1,3
3,4.72003670889849,831,-1,3
3,4.75110614576853,953,-1,3
3,4.83113189322009,1217,-1,3
3,4.85080397917177,1019,1,3
3,4.93162282300914,1374,-1,3
3,4.9383037634832,1140,-1,3
3,4.98191372369514,944,-1,3
3,5.00039864596268,1396,1,3
3,5.00423095106226,1337,-1,3
3,5.01711397189378,942,1,3
3,5.03599336362384,934,-1,3
3,5.06977282935904,719,-1,3
3,5.102761040682,1383,-1,3
3,5.11479834863504,1357,1,3
3,5.11497468502656,1168,-1,3
3,5.12735666507223,1460,1,3
3,5.14487020105806,1460,-1,3
3,5.15428480200983,1321,1,3
3,5.17724307583499,1460,-1,3
3,5.26157431032668,916,-1,3
3,5.27884607311793,1081,1,3
3,5.28014503474944,741,-1,3
3,5.33238222582436,981,1,3
3,5.34351392362246,1220,1,3
3,5.39165733359816,1357,1,3
3,5.41037561321187,705,1,3
3,5.48046717660833,962,-1,3
3,5.50439768859751,1172,-1,3
3,5.51278262507624,1389,1,3
3,5.54448616937649,1115,1,3
3,5.55672919914458,1207,-1,3
3,5.5635946192253,679,-1,3
3,5.56586291650395,913,1,3
3,5.60935373595798,1460,1,3
3,5.63689380815089,1460,1,3
3,5.69332805515798,1457,-1,3
3,5.69355440183006,1460,-1,3
3,5.69582842190815,1170,-1,3
3,5.71431638783649,1215,1,3
3,5.71947445954169,1192,1,3
3,5.73903703649096,1360,-1,3
3,5.75320510927097,1020,-1,3
3,5.8257367624321,962,-1,3
3,5.83415714506265,1099,-1,3
3,5.89589612305699,1460,-1,3
3,5.9016284820168,844,1,3
4,0,782,1,4
4,0.0307206496067723,901,-1,4
4,0.0318564092618408,579,-1,4
4,0.0517249511821785,1129,-1,4
4,0.0937742906008348,1181,-1,4
4,0.180602969203165,1416,1,4
4,0.256156655176475,1046,-1,4
4,0.315766546789733,40,-1,4
4,0.371063953670436,1460,1,4
4,0.377535730393988,1249,-1,4
4,0.400641223403196,690,-1,4
4,0.426538289548212,1386,-1,4
4,0.513131688861401,1154,-1,4
4,0.519158107613334,1215,-1,4
4,0.532142224887264,1391,1,4
4,0.639867686335779,1460,1,4
4,0.653689451373149,1142,-1,4
4,0.678075661684958,789,-1,4
4,0.778251305515705,872,1,4
4,0.809460501022398,1460,1,4
4,0.838429812874412,794,-1,4
4,0.910314877098074,830,-1,4
4,0.912548150872372,890,-1,4
4,0.91905006705822,918,1,4
4,0.935127580269404,1104,-1,4
4,0.965989614270316,1460,-1,4
4,1.00148166088794,311,-1,4
4,1.01865311667469,292,-1,4
4,1.04290021176223,538,-1,4
4,1.1539492371095,1145,1,4
4,1.18068721309552,1460,-1,4
4,1.18929404893629,603,-1,4
4,1.22042135278791,1387,1,4
4,1.33871523103911,1460,-1,4
4,1.34833301527668,1388,1,4
4,1.41243870109171,1460,-1,4
4,1.4665343910068,558,-1,4
4,1.53867803367698,1266,-1,4
4,1.58299847867945,876,-1,4
4,1.59414729233563,1460,1,4
4,1.62035162052759,1374,-1,4
4,1.6837646052516,1266,-1,4
4,1.68897669472894,1094,-1,4
4,1.69410904069951,605,-1,4
4,1.69965293797463,1092,-1,4
4,1.75693872848766,1460,-1,4
4,1.78876902383235,1460,1,4
4,1.78937398940215,95,-1,4
4,1.79972417212474,738,-1,4
4,1.94395364302935,305,1,4
4,2.05316265880627,1167,-1,4
4,2.08388340410604,1460,-1,4
4,2.08769012264484,564,1,4
4,2.11243384711381,1005,1,4
4,2.14033511762335,1431,1,4
4,2.23030686348953,1323,-1,4
4,2.24712310399058,1087,1,4
4,2.25495867968205,1182,-1,4
4,2.29361785383095,1015,-1,4
4,2.30378197687268,842,-1,4
4,2.30522876296548,1058,-1,4
4,2.36885999293064,1141,-1,4
4,2.39476174266996,1460,-1,4
4,2.44467344221104,1329,-1,4
4,2.45395806848126,1373,-1,4
4,2.47591347556655,688,1,4
4,2.49410499982923,937,-1,4
4,2.50313517009811,40,-1,4
4,2.54019179547776,492,-1,4
4,2.5437411068031,1460,1,4
4,2.56890829465696,1460,-1,4
4,2.64272614338749,604,-1,4
4,2.65722816636001,761,1,4
4,2.66649226795373,1460,1,4
4,2.7124764917622,642,-1,4
4,2.71864082033142,1111,1,4
4,2.72258313503523,1460,1,4
4,2.77394644076188,1203,-1,4
4,2.77461107309917,409,-1,4
4,2.85305280848639,808,-1,4
4,2.917029209216,1455,-1,4
4,2.98469314181475,1086,-1,4
4,2.98917558237207,40,-1,4
4,3.00614361036536,1460,-1,4
4,3.08147116714721,40,-1,4
4,3.11428099836058,1083,-1,4
4,3.13370693975833,397,1,4
4,3.23304049413998,1460,-1,4
4,3.23804414459368,753,1,4
4,3.24679011445555,646,-1,4
4,3.27410161369086,198,-1,4
4,3.27543864792878,711,1,4
4,3.31035248112577,1460,1,4
4,3.31099317214065,1409,1,4
4,3.32713664713616,908,1,4
4,3.34532257089804,1460,1,4
4,3.41716414060334,1400,-1,4
4,3.4221899459239,1080,-1,4
4,3.45618295043267,801,-1,4
4,3.52893171860216,981,-1,4
4,3.70387019138536,861,1,4
4,3.72708038617206,1396,-1,4
4,3.75267225503423,443,-1,4
4,3.76584834371013,1211,1,4
4,3.77049810015299,970,-1,4
4,3.87182505951917,1281,-1,4
4,3.88433157377628,664,-1,4
4,3.95130942079079,1084,-1,4
4,3.95742721459565,1118,-1,4
4,3.96541096050098,1036,-1,4
4,3.98999965258314,1157,-1,4
4,4.00368558848366,1303,1,4
4,4.04997550464753,1460,1,4
4,4.0800771356543,899,1,4
4,4.08793540412617,1400,-1,4
4,4.11906050269209,997,-1,4
4,4.16017194093559,623,1,4
4,4.18836353289874,156,-1,4
4,4.19590117851409,666,-1,4
4,4.2396213346338,1460,1,4
4,4.30962417758099,1212,-1,4
4,4.32321048463252,1460,-1,4
4,4.33085795993955,1027,-1,4
4,4.42270718156996,921,-1,4
4,4.47981282250747,709,-1,4
4,4.55789784234917,657,-1,4
4,4.60012668918533,929,-1,4
4,4.63203581106933,457,-1,4
4,4.64360573835775,819,-1,4
4,4.66076649666095,1213,-1,4
4,4.67982806593615,1460,-1,4
4,4.72155044517869,1135,-1,4
4,4.72845570889077,859,-1,4
4,4.75854721583155,1209,1,4
4,4.75939187396003,1272,1,4
4,4.77761116023111,280,-1,4
4,4.86038613834214,689,1,4
4,4.87603812120765,1460,-1,4
4,4.92098252522263,767,-1,4
4,4.93603855729734,1203,-1,4
4,5.04261454438163,1088,-1,4
4,5.11236042584236,479,-1,4
4,5.11859210146184,566,-1,4
4,5.17787268442475,846,1,4
4,5.18498796744868,91,-1,4
4,5.23601014433284,197,-1,4
4,5.25368191338337,1460,1,4
4,5.26828456847526,566,-1,4
4,5.29501067472299,1048,-1,4
4,5.34246769107049,575,-1,4
4,5.40439305519453,1272,-1,4
4,5.54061409920203,441,1,4
4,5.58825025539518,926,-1,4
4,5.60528741077127,1460,-1,4
4,5.6078346274274,1460,-1,4
4,5.61334976992526,527,-1,4
4,5.62400931185124,1432,1,4
4,5.63351689807995,887,-1,4
4,5.64983653568491,967,-1,4
4,5.70367537399779,349,1,4
4,5.70757128694342,755,1,4
4,5.72354669336923,1460,-1,4
4,5.74670797191378,991,-1,4
4,5.83464077007862,867,1,4
4,5.86684366739915,1066,1,4
4,5.89787367708742,1164,-1,4
4,5.90369489296796,642,1,4
4,5.92785288460637,1093,1,4
4,5.96651410481326,501,-1,4
4,5.96745302560816,1460,-1,4
4,6.05548284274125,1234,-1,4
4,6.08994089136246,1171,1,4
4,6.21672082452768,749,1,4
4,6.22877021123607,885,-1,4
4,6.2321891913018,727,-1,4
4,6.28310248589684,710,-1,4
4,6.28921260725912,1460,-1,4
4,6.33842278290936,228,-1,4
4,6.3421613711466,699,-1,4
4,6.35345790866598,1367,-1,4
4,6.36213906120339,885,1,4
4,6.52281983669801,1313,-1,4
4,6.52433578933351,604,-1,4
4,6.53710704771329,971,1,4
4,6.58463744436334,735,-1,4
4,6.59211981091219,233,-1,4
4,6.64282171207354,1460,1,4
4,6.64826578141828,541,-1,4
4,6.73562929066188,1039,-1,4
4,6.74968621374505,815,1,4
4,6.774281953744,889,-1,4
4,6.86779615895687,1429,-1,4
4,6.92456641396875,49,1,4
4,7.10015574809282,1266,-1,4
4,7.13046164313713,1387,-1,4
4,7.17845220863056,1146,-1,4
4,7.19899488478311,1460,1,4
4,7.24752379523161,40,-1,4
4,7.2956934939913,828,-1,4
4,7.30756546370547,578,-1,4
4,7.42890878119763,1353,-1,4
4,7.43299474186647,1460,1,4
4,7.43938910540154,785,-1,4
4,7.45553948694472,1304,1,4
4,7.47642697922851,705,1,4
4,7.48098498244517,1082,-1,4
5,0,442,-1,2
5,0.00525529455804673,40,-1,2
5,0.0136098792076082,72,1,2
5,0.0189383146555369,424,1,2
5,0.0222848903473125,307,1,2
5,0.0320529968247318,603,-1,2
